DIM_PROF_MONT;TYPE_PROF_LME;PCRT_PROF_LME;NUTR;MOD_DBT_AILE_SUP;MOD_DBT_AME_SUP;FIABILITE;Histar;MOD_DBT_AILE_SUP_HISTAR;MOD_DBT_AME_SUP_HISTAR;RESP_MODIF;DTE_MODIF;FL_MODIF
1004;HLA;0;570;10;0;2;355;-40;-20;simQST;08/11/2023 10:16:11;A
1004;HLA;0;590;-40;-20;2;355;-40;-20;simQST;08/11/2023 10:16:11;A
1004;HLA;0;630;-15;-5;2;460;-15;-5;simQST;08/11/2023 10:16:11;A
1004;HLB;0;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
1004;HLB;0;590;10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
1004;HLB;0;630;-10;-5;2;460;-10;-5;simQST;08/11/2023 10:16:11;A
1004;HLM;0;570;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
1004;HLM;0;590;-5;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
1004;HLT;296;570;-5;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
1004;HLT;296;590;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
1004;HLT;443;600;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
1004;HLT;484;510;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
1004;HLT;484;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
1004;HLT;539;591;0;15;2;355;0;15;simQST;08/11/2023 10:16:11;A
1004;HLT;539;701;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
1004;HLT;554;700;-5;-5;1;460;-5;-5;simQST;08/11/2023 10:16:11;A
1004;HLT;591;510;10;20;1;355;-10;-20;simQST;08/11/2023 10:16:11;A
1004;HLT;591;590;20;25;2;355;-10;-20;simQST;08/11/2023 10:16:11;A
1004;HLT;591;600;-10;-10;2;355;-10;-20;simQST;08/11/2023 10:16:11;A
1004;HLT;642;591;-30;-20;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
1004;HLT;642;600;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
1004;HLT;642;701;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
1004;HLT;748;591;20;25;2;355;20;25;simQST;08/11/2023 10:16:11;A
1004;HLT;748;600;0;-15;2;355;20;25;simQST;08/11/2023 10:16:11;A
1004;HLT;748;700;5;5;1;460;5;5;simQST;08/11/2023 10:16:11;A
1004;HLT;883;610;20;25;2;355;20;25;simQST;08/11/2023 10:16:11;A
1004;HLT;883;611;0;0;2;355;20;25;simQST;08/11/2023 10:16:11;A
1004;HLT;883;731;20;30;1;500;20;30;simQST;08/11/2023 10:16:11;A
1004;HLT;976;610;10;15;2;355;10;15;simQST;08/11/2023 10:16:11;A
1004;HLT;976;611;20;15;2;355;10;15;simQST;08/11/2023 10:16:11;A
1004;HLT;976;711;15;25;2;460;15;25;simQST;08/11/2023 10:16:11;A
1004;HLT;539;590;20;15;2;355;0;15;simQST;08/11/2023 10:16:11;A
1004;HLT;554;590;20;20;2;355;10;0;simQST;08/11/2023 10:16:11;A
1004;HLA;0;690;-15;-5;1;500;-15;-5;simQST;08/11/2023 10:16:11;A
1004;HLA;0;510;-20;-20;1;355;-40;-20;simQST;08/11/2023 10:16:11;A
1004;HLA;0;831;-25;-20;2;355;-40;-20;simQST;08/11/2023 10:16:11;A
1004;HLA;0;670;-15;-5;2;460;-15;-5;simQST;08/11/2023 10:16:11;A
1004;HLB;0;831;10;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
1004;HLT;296;510;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
1004;HLT;296;530;-40;-20;1;360;-40;-20;simQST;08/11/2023 10:16:11;A
1004;HLT;443;510;-10;-10;2;355;-10;-10;simQST;08/11/2023 10:16:11;A
1004;HLT;642;510;-10;-10;1;355;-10;-10;simQST;08/11/2023 10:16:11;A
1004;HLT;642;581;20;15;1;355;-10;-10;simQST;08/11/2023 10:16:11;A
1004;HLT;748;701;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
1004;HLT;976;621;25;15;1;355;10;15;simQST;08/11/2023 10:16:11;A
1004;HLT;976;731;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
1080;HZ;294;770;0;20;1;550;0;20;simQST;08/11/2023 10:16:11;A
1080;HZ;453;630;-10;-10;1;460;-10;-10;simQST;08/11/2023 10:16:11;A
1080;HZ;453;780;0;20;1;550;0;20;simQST;08/11/2023 10:16:11;A
1080;HZ;430;630;-10;-10;2;460;-10;-10;simQST;08/11/2023 10:16:11;A
1104;HLA;0;510;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLA;0;570;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLA;0;740;-15;-5;1;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLB;0;641;-15;0;1;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLB;0;740;-15;-5;1;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLM;0;641;0;0;1;460;-10;0;simQST;08/11/2023 10:16:11;A
1104;HLM;0;740;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
1104;HLM;0;831;-20;-20;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLR;0;510;-20;-20;1;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLR;0;740;0;0;1;460;0;10;simQST;08/11/2023 10:16:11;A
1104;HLT;548;600;-25;-20;2;355;-25;-20;simQST;08/11/2023 10:16:11;A
1104;HLT;548;700;-10;0;2;460;-10;0;simQST;08/11/2023 10:16:11;A
1104;HLT;607;600;-10;-10;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
1104;HLT;607;700;10;0;1;460;10;0;simQST;08/11/2023 10:16:11;A
1104;HLT;607;740;10;15;1;460;10;0;simQST;08/11/2023 10:16:11;A
1104;HLM;0;510;-20;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLA;0;413;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLA;0;590;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLA;0;630;-15;-5;2;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLB;0;570;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLB;0;590;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLB;0;630;-15;-5;2;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLB;0;831;0;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
1104;HLM;0;570;-20;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLM;0;590;-20;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLM;0;630;-10;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
1104;HLR;0;591;-20;-25;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLR;0;600;-20;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLR;0;700;0;10;2;460;0;10;simQST;08/11/2023 10:16:11;A
1104;HLT;548;740;-10;0;2;460;-10;0;simQST;08/11/2023 10:16:11;A
1104;HLR;0;590;-10;-20;2;355;-20;-20;simQST;08/11/2023 10:16:11;A
1104;HLT;607;591;-20;-10;2;355;-20;-10;simQST;08/11/2023 10:16:11;A
1104;HLA;0;670;-15;-5;1;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLA;0;690;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
1104;HLB;0;670;-15;-5;2;460;-15;-5;simQST;08/11/2023 10:16:11;A
1104;HLM;0;670;-10;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
1104;HLB;0;690;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
1104;HLR;0;671;-5;0;2;460;0;10;simQST;08/11/2023 10:16:11;A
10100;UC;107;560;0;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;112;430;-15;0;1;275;-15;0;simQST;08/11/2023 10:16:11;A
10100;WF;112;570;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;112;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
10100;WF;49;620;-10;0;1;460;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;60;560;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;100;590;5;0;1;355;5;0;simQST;08/11/2023 10:16:11;A
10100;WF;77;580;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
10100;WF;77;821;-20;0;1;355;-20;0;simQST;08/11/2023 10:16:11;A
10100;UC;107;580;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;112;590;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;60;580;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;88;570;-5;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
10100;WF;88;590;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;49;580;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
10100;WF;112;510;-5;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
10100;WF;68;580;-20;0;2;355;-20;0;simQST;08/11/2023 10:16:11;A
12120;HP;110;620;20;15;1;460;20;15;simQST;08/11/2023 10:16:11;A
12120;HP;180;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;137;500;-5;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
12120;UC;137;620;20;40;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;137;821;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;630;-5;0;1;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;740;-5;0;1;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;831;-10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;630;-5;0;1;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;740;-5;0;1;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;740;15;10;1;460;15;10;simQST;08/11/2023 10:16:11;A
12120;WF;120;630;10;10;1;460;10;10;simQST;08/11/2023 10:16:11;A
12120;WF;136;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;136;630;10;-5;1;460;10;-5;simQST;08/11/2023 10:16:11;A
12120;WF;136;740;-5;0;1;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;WF;170;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;510;-10;0;1;355;-10;0;simQST;08/11/2023 10:16:11;A
12120;WF;210;600;0;-15;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;230;630;-10;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;230;700;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;65;620;20;40;1;460;5;5;simQST;08/11/2023 10:16:11;A
12120;WF;72;560;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;79;500;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;79;620;20;40;1;460;20;40;simQST;08/11/2023 10:16:11;A
12120;WF;79;730;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;87;560;20;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
12120;WF;96;560;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;96;590;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;79;560;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
12120;WF;72;821;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;96;821;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;65;730;5;5;2;460;5;5;simQST;08/11/2023 10:16:11;A
12120;HP;223;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;137;730;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;500;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;65;500;0;0;1;355;0;-5;simQST;08/11/2023 10:16:11;A
12120;HP;132;403;-5;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;530;-5;0;1;360;-5;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;510;-10;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;120;510;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;120;580;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;136;510;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;740;0;0;1;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;WF;230;510;15;15;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;72;620;0;15;1;460;0;15;simQST;08/11/2023 10:16:11;A
12120;WF;79;403;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;87;620;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;96;620;-10;0;1;460;-10;0;simQST;08/11/2023 10:16:11;A
12120;HP;110;560;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
12120;HP;110;580;10;10;2;355;10;10;simQST;08/11/2023 10:16:11;A
12120;HP;126;560;15;15;2;355;15;15;simQST;08/11/2023 10:16:11;A
12120;HP;126;580;0;5;1;355;15;15;simQST;08/11/2023 10:16:11;A
12120;HP;126;620;10;10;2;460;10;10;simQST;08/11/2023 10:16:11;A
12120;HP;132;560;20;10;2;355;20;15;simQST;08/11/2023 10:16:11;A
12120;HP;132;580;-10;0;2;355;20;15;simQST;08/11/2023 10:16:11;A
12120;HP;149;560;0;5;2;355;0;5;simQST;08/11/2023 10:16:11;A
12120;HP;180;560;0;15;2;355;0;15;simQST;08/11/2023 10:16:11;A
12120;HP;186;570;20;10;2;355;20;10;simQST;08/11/2023 10:16:11;A
12120;HP;186;630;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;223;570;20;10;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;223;630;20;15;2;460;20;15;simQST;08/11/2023 10:16:11;A
12120;UC;137;560;0;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
12120;UC;137;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;570;-10;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;831;-15;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;570;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;620;15;15;2;460;15;15;simQST;08/11/2023 10:16:11;A
12120;WF;106;630;10;15;1;460;15;10;simQST;08/11/2023 10:16:11;A
12120;WF;106;821;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;831;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;120;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;136;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;152;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;152;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;170;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;591;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;600;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;700;-5;0;2;460;-5;0;simQST;08/11/2023 10:16:11;A
12120;WF;210;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;210;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;230;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;230;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;65;560;0;0;2;355;0;-5;simQST;08/11/2023 10:16:11;A
12120;WF;65;580;0;-5;2;355;0;-5;simQST;08/11/2023 10:16:11;A
12120;WF;65;821;0;0;2;355;0;-5;simQST;08/11/2023 10:16:11;A
12120;WF;72;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;79;560;-10;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;79;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;79;821;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;87;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
12120;WF;96;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;180;580;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;430;-10;0;1;275;-10;0;simQST;08/11/2023 10:16:11;A
12120;WF;190;590;-5;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
12120;WF;210;510;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;230;590;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;252;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;252;700;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;279;591;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;279;700;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;305;591;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;120;570;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;210;701;0;0;1;500;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;305;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;336;610;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;110;730;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;126;730;10;10;2;460;10;10;simQST;08/11/2023 10:16:11;A
12120;HP;180;730;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;HP;186;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;137;520;10;0;1;360;10;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;410;-10;0;1;275;-10;0;simQST;08/11/2023 10:16:11;A
12120;UC;240;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;106;730;15;15;1;460;15;10;simQST;08/11/2023 10:16:11;A
12120;WF;152;630;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;170;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;87;730;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;96;730;-5;10;2;460;-5;10;simQST;08/11/2023 10:16:11;A
12120;WF;252;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;279;600;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;336;611;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
12120;UC;198;510;0;0;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;136;831;0;-5;1;355;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;170;630;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
12120;WF;279;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
14142;HP;133;560;-5;-5;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
14142;HP;133;620;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
14142;HP;174;620;-20;-10;1;460;-20;-10;simQST;08/11/2023 10:16:11;A
14142;UC;129;821;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;153;500;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;153;560;-10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;177;500;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;177;620;0;0;1;460;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;177;821;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;831;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;420;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;560;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;680;0;0;2;500;0;0;simQST;08/11/2023 10:16:11;A
14142;WF;120;680;-20;-10;2;500;-20;-10;simQST;08/11/2023 10:16:11;A
14142;WF;132;430;10;0;1;275;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;132;570;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;132;690;-5;-5;2;500;-5;-5;simQST;08/11/2023 10:16:11;A
14142;WF;90;420;10;0;1;275;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;90;680;0;-15;2;500;0;-15;simQST;08/11/2023 10:16:11;A
14142;WF;99;500;0;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;99;620;5;15;1;460;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;99;680;-10;-5;2;500;-10;-5;simQST;08/11/2023 10:16:11;A
14142;WF;120;730;-10;0;2;460;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;90;730;-10;-10;2;460;-10;-10;simQST;08/11/2023 10:16:11;A
14142;WF;99;730;-10;0;2;460;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;90;821;10;-5;1;355;-10;0;simQST;08/11/2023 10:16:11;A
14142;HP;133;580;-10;-5;2;355;-10;-5;simQST;08/11/2023 10:16:11;A
14142;HP;152;560;10;15;1;355;0;-10;simQST;08/11/2023 10:16:11;A
14142;HP;152;580;0;-10;2;355;0;-10;simQST;08/11/2023 10:16:11;A
14142;HP;174;580;0;-5;2;355;0;-5;simQST;08/11/2023 10:16:11;A
14142;UC;129;560;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;129;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;129;620;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;129;730;-15;-10;2;460;-15;-10;simQST;08/11/2023 10:16:11;A
14142;UC;153;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;153;620;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;153;730;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;153;821;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;177;560;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;177;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;177;730;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;570;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;590;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;630;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;740;-5;-10;1;460;0;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;620;0;0;2;460;-5;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;730;-5;0;2;460;-5;0;simQST;08/11/2023 10:16:11;A
14142;WF;120;560;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;120;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;120;620;0;5;1;460;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;132;590;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;132;630;-10;-5;2;460;-10;-5;simQST;08/11/2023 10:16:11;A
14142;WF;90;500;-15;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;90;560;10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;90;580;-10;0;2;355;-10;0;simQST;08/11/2023 10:16:11;A
14142;WF;90;620;0;0;1;460;-10;-10;simQST;08/11/2023 10:16:11;A
14142;WF;99;560;0;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;99;580;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;510;10;0;2;355;10;0;simQST;08/11/2023 10:16:11;A
14142;HP;180;560;0;0;2;355;0;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;500;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;132;510;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;HP;174;560;0;-5;2;355;0;-5;simQST;08/11/2023 10:16:11;A
14142;UC;129;520;-10;0;2;360;-10;0;simQST;08/11/2023 10:16:11;A
14142;UC;153;520;-10;-5;2;360;-10;-5;simQST;08/11/2023 10:16:11;A
14142;UC;177;520;0;0;2;360;0;0;simQST;08/11/2023 10:16:11;A
14142;UC;202;530;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;520;-5;-15;2;360;-5;-15;simQST;08/11/2023 10:16:11;A
14142;WF;90;520;0;0;1;360;0;0;simQST;08/11/2023 10:16:11;A
14142;WF;109;821;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14142;WF;99;821;10;0;1;355;10;0;simQST;08/11/2023 10:16:11;A
14160;HD;187;730;-5;0;2;460;-5;0;simQST;08/11/2023 10:16:11;A
14160;HP;140;580;20;40;1;355;5;20;simQST;08/11/2023 10:16:11;A
14160;HP;176;560;10;10;1;355;10;10;simQST;08/11/2023 10:16:11;A
14160;UC;340;590;20;30;1;355;20;20;simQST;08/11/2023 10:16:11;A
14160;UC;340;740;-10;-10;2;460;20;20;simQST;08/11/2023 10:16:11;A
14160;UC;393;590;20;40;1;355;10;10;simQST;08/11/2023 10:16:11;A
14160;UC;393;700;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14160;UC;551;590;20;40;1;355;20;30;simQST;08/11/2023 10:16:11;A
14160;UC;551;591;20;40;1;355;20;30;simQST;08/11/2023 10:16:11;A
14160;WF;145;690;0;0;2;500;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;145;761;5;10;1;500;5;10;simQST;08/11/2023 10:16:11;A
14160;WF;159;430;0;0;1;275;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;159;630;-5;-5;2;460;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;159;690;0;0;2;460;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;176;690;-5;-5;2;500;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;176;740;10;20;1;460;-5;-5;simQST;08/11/2023 10:16:11;A
14160;WF;176;761;0;0;1;550;0;0;simQST;08/11/2023 10:16:11;A
14160;WF;193;690;0;20;1;500;0;20;simQST;08/11/2023 10:16:11;A
